time,open,high,low,close,tick_volume,spread,real_volume,Datetime,month,year,day_week,date,symbol
1605571200,1888.52,1893.38,1876.79,1880.4,100212,0,0,17.11.2020,11,2020,1,17.11.2020,XAUUSD
1605657600,1880.62,1884.78,1863.55,1871.96,108512,0,0,18.11.2020,11,2020,2,18.11.2020,XAUUSD
1605744000,1872.25,1874.02,1852.67,1865.9,113406,0,0,19.11.2020,11,2020,3,19.11.2020,XAUUSD
1605830400,1865.66,1879.67,1860.8,1870.61,102180,0,0,20.11.2020,11,2020,4,20.11.2020,XAUUSD
1606089600,1870.05,1876.07,1830.9,1837.66,112475,0,0,23.11.2020,11,2020,0,23.11.2020,XAUUSD
1606176000,1838.01,1838.95,1800.04,1807.35,144704,0,0,24.11.2020,11,2020,1,24.11.2020,XAUUSD
1606262400,1807.06,1817.68,1801.57,1807.77,107489,0,0,25.11.2020,11,2020,2,25.11.2020,XAUUSD
1606348800,1807.62,1818.19,1805.73,1810.21,70665,0,0,26.11.2020,11,2020,3,26.11.2020,XAUUSD
1606435200,1810.75,1813.78,1774.28,1786.66,98515,0,0,27.11.2020,11,2020,4,27.11.2020,XAUUSD
1606694400,1787.79,1789.92,1764.22,1776.75,140040,0,0,30.11.2020,11,2020,0,30.11.2020,XAUUSD
1606780800,1776.86,1817.24,1775.68,1815.05,113916,0,0,01.12.2020,12,2020,1,01.12.2020,XAUUSD
1606867200,1815.01,1832.34,1807.39,1830.48,109014,0,0,02.12.2020,12,2020,2,02.12.2020,XAUUSD
1606953600,1830.25,1843.88,1823.69,1840.9,114373,0,0,03.12.2020,12,2020,3,03.12.2020,XAUUSD
1607040000,1840.86,1848.16,1829.09,1838.14,108369,0,0,04.12.2020,12,2020,4,04.12.2020,XAUUSD
1607299200,1838.7,1868.48,1821.87,1862.23,117574,0,0,07.12.2020,12,2020,0,07.12.2020,XAUUSD
1607385600,1861.66,1875.23,1860.17,1870.36,105129,0,0,08.12.2020,12,2020,1,08.12.2020,XAUUSD
1607472000,1870.55,1870.62,1825.35,1839.81,136468,0,0,09.12.2020,12,2020,2,09.12.2020,XAUUSD
1607558400,1839.24,1849.95,1828.59,1836.58,126279,0,0,10.12.2020,12,2020,3,10.12.2020,XAUUSD
1607644800,1836.88,1847.65,1823.95,1839.27,111027,0,0,11.12.2020,12,2020,4,11.12.2020,XAUUSD
1607904000,1840.89,1840.89,1818.44,1826.81,111727,0,0,14.12.2020,12,2020,0,14.12.2020,XAUUSD
1607990400,1827.6,1855.32,1825.43,1853.23,107064,0,0,15.12.2020,12,2020,1,15.12.2020,XAUUSD
1608076800,1853.01,1865.69,1844.67,1864.37,126250,0,0,16.12.2020,12,2020,2,16.12.2020,XAUUSD
1608163200,1863.85,1896.14,1861.93,1885.42,120632,0,0,17.12.2020,12,2020,3,17.12.2020,XAUUSD
1608249600,1885.55,1889.59,1877.35,1880.97,108259,0,0,18.12.2020,12,2020,4,18.12.2020,XAUUSD
1608508800,1882.67,1906.68,1854.85,1876.46,192849,0,0,21.12.2020,12,2020,0,21.12.2020,XAUUSD
1608595200,1876.66,1884.22,1858.87,1859.89,132269,0,0,22.12.2020,12,2020,1,22.12.2020,XAUUSD
1608681600,1860.21,1878.48,1856.95,1872.69,118547,0,0,23.12.2020,12,2020,2,23.12.2020,XAUUSD
1608768000,1872.71,1883.48,1869.39,1879.2,85321,0,0,24.12.2020,12,2020,3,24.12.2020,XAUUSD
1609113600,1882.25,1900.19,1868.92,1873.47,141527,0,0,28.12.2020,12,2020,0,28.12.2020,XAUUSD
1609200000,1871.31,1886.35,1871.31,1878.23,111037,0,0,29.12.2020,12,2020,1,29.12.2020,XAUUSD
1609286400,1878.06,1894.46,1875.88,1894.31,90464,0,0,30.12.2020,12,2020,2,30.12.2020,XAUUSD
1609372800,1894.03,1900.97,1885.4,1897.89,102955,0,0,31.12.2020,12,2020,3,31.12.2020,XAUUSD
1609718400,1904.37,1944.4,1904.31,1942.75,144712,0,0,04.01.2021,1,2021,0,04.01.2021,XAUUSD
1609804800,1942.36,1953.04,1934.22,1949.81,131825,0,0,05.01.2021,1,2021,1,05.01.2021,XAUUSD
1609891200,1950.13,1959.24,1900.78,1918.33,199241,0,0,06.01.2021,1,2021,2,06.01.2021,XAUUSD
1609977600,1919.09,1927.62,1906.72,1913.72,149665,0,0,07.01.2021,1,2021,3,07.01.2021,XAUUSD
1610064000,1914.68,1917.41,1828.25,1848.97,215699,0,0,08.01.2021,1,2021,4,08.01.2021,XAUUSD
1610323200,1848.94,1856.78,1816.76,1843.18,204559,0,0,11.01.2021,1,2021,0,11.01.2021,XAUUSD
1610409600,1843.84,1863.8,1836.67,1854.4,149595,0,0,12.01.2021,1,2021,1,12.01.2021,XAUUSD
1610496000,1855.11,1862.92,1841.82,1845.02,126193,0,0,13.01.2021,1,2021,2,13.01.2021,XAUUSD
1610582400,1845.52,1857.45,1828.39,1846.31,149874,0,0,14.01.2021,1,2021,3,14.01.2021,XAUUSD
1610668800,1846.63,1856.94,1823.2,1827.39,147202,0,0,15.01.2021,1,2021,4,15.01.2021,XAUUSD
1610928000,1827.5,1840.73,1802.16,1837.4,116000,0,0,18.01.2021,1,2021,0,18.01.2021,XAUUSD
1611014400,1837.44,1845.44,1832.94,1839.8,110211,0,0,19.01.2021,1,2021,1,19.01.2021,XAUUSD
1611100800,1839.7,1871.83,1832.28,1871.34,123020,0,0,20.01.2021,1,2021,2,20.01.2021,XAUUSD
1611187200,1871,1875.07,1858.26,1869.23,117582,0,0,21.01.2021,1,2021,3,21.01.2021,XAUUSD
1611273600,1869.86,1870.76,1837.22,1855.38,127232,0,0,22.01.2021,1,2021,4,22.01.2021,XAUUSD
1611532800,1854.53,1867.87,1847.04,1855.14,121289,0,0,25.01.2021,1,2021,0,25.01.2021,XAUUSD
1611619200,1855.81,1861.66,1848.29,1850.66,100931,0,0,26.01.2021,1,2021,1,26.01.2021,XAUUSD
1611705600,1850.27,1853.06,1831.12,1841.98,127174,0,0,27.01.2021,1,2021,2,27.01.2021,XAUUSD
1611792000,1843.6,1863.99,1833.95,1841.73,154382,0,0,28.01.2021,1,2021,3,28.01.2021,XAUUSD
1611878400,1842.55,1875.57,1839.5,1847.54,167521,0,0,29.01.2021,1,2021,4,29.01.2021,XAUUSD
1612137600,1862.97,1871.69,1849.09,1860.56,177830,8,0,01.02.2021,2,2021,0,01.02.2021,XAUUSD
1612224000,1860.19,1863.97,1829.4,1838.06,149223,8,0,02.02.2021,2,2021,1,02.02.2021,XAUUSD
1612310400,1837.89,1844.87,1829.65,1834.06,114455,8,0,03.02.2021,2,2021,2,03.02.2021,XAUUSD
1612396800,1833.83,1834.7,1784.98,1793.67,138835,8,0,04.02.2021,2,2021,3,04.02.2021,XAUUSD
1612483200,1793.65,1815.11,1791.98,1814.04,117700,8,0,05.02.2021,2,2021,4,05.02.2021,XAUUSD
1612742400,1815.9,1839.16,1807.78,1830.42,119063,8,0,08.02.2021,2,2021,0,08.02.2021,XAUUSD
1612828800,1830.27,1848.52,1828.8,1838.34,111153,8,0,09.02.2021,2,2021,1,09.02.2021,XAUUSD
1612915200,1837.92,1855.28,1834.03,1843.32,112671,8,0,10.02.2021,2,2021,2,10.02.2021,XAUUSD
1613001600,1842.95,1847.47,1821.16,1825.44,97801,8,0,11.02.2021,2,2021,3,11.02.2021,XAUUSD
1613088000,1825.74,1830.67,1810.5,1824.27,97938,8,0,12.02.2021,2,2021,4,12.02.2021,XAUUSD
1613347200,1825.28,1826.99,1816.06,1818.71,67295,8,0,15.02.2021,2,2021,0,15.02.2021,XAUUSD
1613433600,1819,1826.42,1789.45,1794.31,126218,8,0,16.02.2021,2,2021,1,16.02.2021,XAUUSD
1613520000,1794.02,1795.1,1769.59,1776.08,131543,8,0,17.02.2021,2,2021,2,17.02.2021,XAUUSD
1613606400,1776.74,1789.65,1768.34,1775.56,156972,8,0,18.02.2021,2,2021,3,18.02.2021,XAUUSD
1613692800,1776.46,1791.58,1760.59,1784.11,167004,8,0,19.02.2021,2,2021,4,19.02.2021,XAUUSD
1613952000,1782.11,1812.61,1780.63,1809.43,172262,8,0,22.02.2021,2,2021,0,22.02.2021,XAUUSD
1614038400,1809.36,1815.97,1795.58,1805.65,157758,8,0,23.02.2021,2,2021,1,23.02.2021,XAUUSD
1614124800,1805.07,1813.85,1783.39,1805.03,163862,8,0,24.02.2021,2,2021,2,24.02.2021,XAUUSD
1614211200,1805.4,1805.4,1765.57,1769.91,200050,8,0,25.02.2021,2,2021,3,25.02.2021,XAUUSD
1614297600,1771.4,1775.76,1717.17,1734.89,195480,8,0,26.02.2021,2,2021,4,26.02.2021,XAUUSD
1614556800,1733.02,1759.73,1719.54,1724.7,148120,8,0,01.03.2021,3,2021,0,01.03.2021,XAUUSD
1614643200,1724.13,1739.06,1707.1,1738.1,137772,8,0,02.03.2021,3,2021,1,02.03.2021,XAUUSD
1614729600,1737.72,1740.45,1701.9,1710.87,142773,9,0,03.03.2021,3,2021,2,03.03.2021,XAUUSD
1614816000,1710.51,1723.17,1690.64,1697.2,166523,9,0,04.03.2021,3,2021,3,04.03.2021,XAUUSD
1614902400,1697.34,1707.67,1687.14,1699.99,151594,9,0,05.03.2021,3,2021,4,05.03.2021,XAUUSD
1615161600,1701.44,1714.18,1676.79,1683.31,154053,9,0,08.03.2021,3,2021,0,08.03.2021,XAUUSD
1615248000,1683.23,1720.59,1680.06,1716,135108,9,0,09.03.2021,3,2021,1,09.03.2021,XAUUSD
1615334400,1715.85,1726.72,1708.19,1726.45,126343,9,0,10.03.2021,3,2021,2,10.03.2021,XAUUSD
1615420800,1726.22,1739.78,1719.21,1722.37,118732,9,0,11.03.2021,3,2021,3,11.03.2021,XAUUSD
1615507200,1721.81,1729.24,1699.17,1726.57,124724,9,0,12.03.2021,3,2021,4,12.03.2021,XAUUSD
1615766400,1724.43,1734.49,1721.6,1731.57,105688,9,0,15.03.2021,3,2021,0,15.03.2021,XAUUSD
1615852800,1731.29,1741.21,1726.16,1731.39,104590,9,0,16.03.2021,3,2021,1,16.03.2021,XAUUSD
1615939200,1731.49,1751.54,1724,1745.2,111621,9,0,17.03.2021,3,2021,2,17.03.2021,XAUUSD
1616025600,1744.94,1755.48,1719.18,1736.31,139026,9,0,18.03.2021,3,2021,3,18.03.2021,XAUUSD
1616112000,1735.32,1746.71,1728.48,1744.72,120986,9,0,19.03.2021,3,2021,4,19.03.2021,XAUUSD
1616371200,1745.57,1746.91,1727.3,1738.8,113524,9,0,22.03.2021,3,2021,0,22.03.2021,XAUUSD
1616457600,1738.54,1742.54,1724.61,1726.65,111700,9,0,23.03.2021,3,2021,1,23.03.2021,XAUUSD
1616544000,1726.5,1738.36,1723.72,1734.42,101856,9,0,24.03.2021,3,2021,2,24.03.2021,XAUUSD
1616630400,1733.33,1745.45,1721.73,1726.35,117248,9,0,25.03.2021,3,2021,3,25.03.2021,XAUUSD
1616716800,1725.65,1736.67,1721.57,1732.08,98347,9,0,26.03.2021,3,2021,4,26.03.2021,XAUUSD
1616976000,1730.96,1733.08,1705.7,1711.91,102520,9,0,29.03.2021,3,2021,0,29.03.2021,XAUUSD
1617062400,1712.05,1714.34,1677.41,1684.77,127568,17,0,30.03.2021,3,2021,1,30.03.2021,XAUUSD
1617148800,1684.75,1715.26,1677.86,1707.39,125309,17,0,31.03.2021,3,2021,2,31.03.2021,XAUUSD
1617235200,1707.07,1730.43,1705.08,1728.77,101121,8,0,01.04.2021,4,2021,3,01.04.2021,XAUUSD
1617580800,1727.22,1733.48,1721.21,1727.45,76928,10,0,05.04.2021,4,2021,0,05.04.2021,XAUUSD
1617667200,1727.74,1745.43,1727.15,1742.05,94846,10,0,06.04.2021,4,2021,1,06.04.2021,XAUUSD
1617753600,1741.43,1744.29,1730.53,1737.32,86860,10,0,07.04.2021,4,2021,2,07.04.2021,XAUUSD
1617840000,1736.47,1758.62,1733.1,1754.39,89679,10,0,08.04.2021,4,2021,3,08.04.2021,XAUUSD
1617926400,1754.34,1757.26,1731.09,1743.51,95666,8,0,09.04.2021,4,2021,4,09.04.2021,XAUUSD
1618185600,1741.83,1745.06,1727.31,1731.41,89496,10,0,12.04.2021,4,2021,0,12.04.2021,XAUUSD
1618272000,1730.79,1748.86,1723.66,1744.2,101349,0,0,13.04.2021,4,2021,1,13.04.2021,XAUUSD
1618358400,1744.12,1749.29,1732.54,1735.31,95940,10,0,14.04.2021,4,2021,2,14.04.2021,XAUUSD
1618444800,1735.01,1769.58,1734.28,1763.45,100999,10,0,15.04.2021,4,2021,3,15.04.2021,XAUUSD
1618531200,1763.67,1783.74,1759.68,1776.39,108124,11,0,16.04.2021,4,2021,4,16.04.2021,XAUUSD
1618790400,1776.76,1790.04,1766.71,1771.11,105218,11,0,19.04.2021,4,2021,0,19.04.2021,XAUUSD
1618876800,1771.07,1780.38,1763.57,1778.49,114119,10,0,20.04.2021,4,2021,1,20.04.2021,XAUUSD
1618963200,1778.53,1797.62,1776.23,1793.59,102931,10,0,21.04.2021,4,2021,2,21.04.2021,XAUUSD
1619049600,1793.43,1797.81,1777.39,1784.01,106158,10,0,22.04.2021,4,2021,3,22.04.2021,XAUUSD
1619136000,1783.44,1795.92,1769.99,1776.76,100474,10,0,23.04.2021,4,2021,4,23.04.2021,XAUUSD
1619395200,1775.74,1783.49,1768.77,1781.15,98138,10,0,26.04.2021,4,2021,0,26.04.2021,XAUUSD
1619481600,1780.93,1785.53,1773.69,1776.62,92562,10,0,27.04.2021,4,2021,1,27.04.2021,XAUUSD
1619568000,1776.28,1782.5,1762.58,1781.5,101341,10,0,28.04.2021,4,2021,2,28.04.2021,XAUUSD
1619654400,1781.44,1789.91,1756.13,1771.94,99386,10,0,29.04.2021,4,2021,3,29.04.2021,XAUUSD
1619740800,1772.51,1773.6,1764.2,1768.36,101876,10,0,30.04.2021,4,2021,4,30.04.2021,XAUUSD
1620000000,1767.98,1797.89,1766.01,1792.82,92889,10,0,03.05.2021,5,2021,0,03.05.2021,XAUUSD
1620086400,1792.51,1798.98,1770.8,1778.67,108509,10,0,04.05.2021,5,2021,1,04.05.2021,XAUUSD
1620172800,1778.58,1787.91,1770.4,1786.68,88064,10,0,05.05.2021,5,2021,2,05.05.2021,XAUUSD
1620259200,1786.49,1818.05,1781.97,1814.81,108001,10,0,06.05.2021,5,2021,3,06.05.2021,XAUUSD
1620345600,1814.57,1843.3,1812.8,1830.93,117543,10,0,07.05.2021,5,2021,4,07.05.2021,XAUUSD
1620604800,1832.21,1845.46,1829.98,1835.79,125832,10,0,10.05.2021,5,2021,0,10.05.2021,XAUUSD
1620691200,1835.69,1841.79,1818,1837.13,127094,10,0,11.05.2021,5,2021,1,11.05.2021,XAUUSD
1620777600,1836.75,1843.6,1813.19,1815.28,134380,10,0,12.05.2021,5,2021,2,12.05.2021,XAUUSD
1620864000,1815.56,1828.74,1808.75,1826.23,120169,10,0,13.05.2021,5,2021,3,13.05.2021,XAUUSD
1620950400,1826.09,1845.88,1819.8,1843.21,110475,10,0,14.05.2021,5,2021,4,14.05.2021,XAUUSD
1621209600,1843.53,1868.43,1840.47,1866.8,112465,8,0,17.05.2021,5,2021,0,17.05.2021,XAUUSD
1621296000,1866.46,1874.99,1863.17,1869.18,107090,8,0,18.05.2021,5,2021,1,18.05.2021,XAUUSD
1621382400,1869.18,1890.01,1852.16,1869.26,136493,8,0,19.05.2021,5,2021,2,19.05.2021,XAUUSD
1621468800,1869.34,1883.79,1863.84,1876.95,122087,8,0,20.05.2021,5,2021,3,20.05.2021,XAUUSD
1621555200,1877.32,1889.34,1870.05,1881.27,113038,8,0,21.05.2021,5,2021,4,21.05.2021,XAUUSD
1621814400,1881.14,1887.04,1875.16,1880.68,105898,8,0,24.05.2021,5,2021,0,24.05.2021,XAUUSD
1621900800,1880.46,1900.22,1872.71,1898.72,105112,8,0,25.05.2021,5,2021,1,25.05.2021,XAUUSD
1621987200,1898.61,1912.71,1890.69,1896.26,107554,8,0,26.05.2021,5,2021,2,26.05.2021,XAUUSD
1622073600,1896.57,1903.62,1888.19,1896.25,105422,8,0,27.05.2021,5,2021,3,27.05.2021,XAUUSD
1622160000,1895.98,1905.81,1882.27,1903.4,104503,8,0,28.05.2021,5,2021,4,28.05.2021,XAUUSD
1622419200,1902.73,1910.6,1902.07,1906.58,63663,8,0,31.05.2021,5,2021,0,31.05.2021,XAUUSD
1622505600,1907.48,1916.52,1892.36,1900.24,104836,8,0,01.06.2021,6,2021,1,01.06.2021,XAUUSD
1622592000,1899.19,1909,1894.33,1908.11,89582,8,0,02.06.2021,6,2021,2,02.06.2021,XAUUSD
1622678400,1907.6,1909.58,1865.32,1870.44,105828,8,0,03.06.2021,6,2021,3,03.06.2021,XAUUSD
1622764800,1870.25,1896.14,1855.87,1890.89,104037,8,0,04.06.2021,6,2021,4,04.06.2021,XAUUSD
1623024000,1891.21,1900.09,1881.47,1898.92,89957,8,0,07.06.2021,6,2021,0,07.06.2021,XAUUSD
1623110400,1897.81,1903.67,1883.78,1892.73,88081,8,0,08.06.2021,6,2021,1,08.06.2021,XAUUSD
1623196800,1891.89,1898.93,1887.29,1888.4,77965,8,0,09.06.2021,6,2021,2,09.06.2021,XAUUSD
1623283200,1888.3,1899.9,1869.79,1898.08,99486,8,0,10.06.2021,6,2021,3,10.06.2021,XAUUSD
1623369600,1898.24,1902.97,1874.45,1877.45,89983,8,0,11.06.2021,6,2021,4,11.06.2021,XAUUSD
1623628800,1876.66,1877.69,1844.7,1865.98,91389,8,0,14.06.2021,6,2021,0,14.06.2021,XAUUSD
1623715200,1866.09,1869.13,1851.6,1858.74,82627,8,0,15.06.2021,6,2021,1,15.06.2021,XAUUSD
1623801600,1858.82,1862.95,1803.44,1811.41,91986,8,0,16.06.2021,6,2021,2,16.06.2021,XAUUSD
1623888000,1811.14,1825.17,1767.28,1773.24,145952,8,0,17.06.2021,6,2021,3,17.06.2021,XAUUSD
1623974400,1772.13,1797.05,1760.92,1764.29,124192,8,0,18.06.2021,6,2021,4,18.06.2021,XAUUSD
1624233600,1763.25,1786.5,1763.25,1782.75,114173,8,0,21.06.2021,6,2021,0,21.06.2021,XAUUSD
1624320000,1781.67,1790.11,1772.34,1778.76,99328,8,0,22.06.2021,6,2021,1,22.06.2021,XAUUSD
1624406400,1778.3,1794.92,1773.3,1778.95,91618,8,0,23.06.2021,6,2021,2,23.06.2021,XAUUSD
1624492800,1777.89,1787.94,1772.89,1774.92,90356,8,0,24.06.2021,6,2021,3,24.06.2021,XAUUSD
1624579200,1775.19,1790.31,1773.65,1781.18,81310,8,0,25.06.2021,6,2021,4,25.06.2021,XAUUSD
1624838400,1780.93,1785.77,1770.59,1778.24,88475,8,0,28.06.2021,6,2021,0,28.06.2021,XAUUSD
1624924800,1777.99,1778.94,1750.61,1760.99,93273,8,0,29.06.2021,6,2021,1,29.06.2021,XAUUSD
1625011200,1761.06,1774.36,1753.35,1770.03,92089,8,0,30.06.2021,6,2021,2,30.06.2021,XAUUSD
1625097600,1769.84,1782.79,1765.62,1776.59,88449,8,0,01.07.2021,7,2021,3,01.07.2021,XAUUSD
1625184000,1775.32,1795.02,1774.25,1787.21,82516,8,0,02.07.2021,7,2021,4,02.07.2021,XAUUSD
1625443200,1787.03,1794.41,1784.46,1791.71,46077,8,0,05.07.2021,7,2021,0,05.07.2021,XAUUSD
1625529600,1791.38,1815.01,1790.06,1796.89,98992,8,0,06.07.2021,7,2021,1,06.07.2021,XAUUSD
1625616000,1796.52,1809.78,1793.85,1803.34,101726,8,0,07.07.2021,7,2021,2,07.07.2021,XAUUSD
1625702400,1802.77,1818.33,1793.99,1802.58,111699,8,0,08.07.2021,7,2021,3,08.07.2021,XAUUSD
1625788800,1802.05,1812.39,1796.63,1808.13,87957,8,0,09.07.2021,7,2021,4,09.07.2021,XAUUSD
1626048000,1806.64,1810.82,1791.59,1805.86,82017,8,0,12.07.2021,7,2021,0,12.07.2021,XAUUSD
1626134400,1805.57,1817.18,1798.66,1807.51,86608,8,0,13.07.2021,7,2021,1,13.07.2021,XAUUSD
1626220800,1807.62,1829.74,1804.51,1827.19,93688,8,0,14.07.2021,7,2021,2,14.07.2021,XAUUSD
1626307200,1827.17,1833.9,1820.23,1829.28,104982,8,0,15.07.2021,7,2021,3,15.07.2021,XAUUSD
1626393600,1828.58,1831.99,1809.02,1811.9,99933,8,0,16.07.2021,7,2021,4,16.07.2021,XAUUSD
1626652800,1810.91,1817.25,1794.99,1812.42,109878,8,0,19.07.2021,7,2021,0,19.07.2021,XAUUSD
1626739200,1812.41,1824.94,1805.08,1809.97,101555,8,0,20.07.2021,7,2021,1,20.07.2021,XAUUSD
1626825600,1810.04,1813.69,1794.72,1803.37,92031,8,0,21.07.2021,7,2021,2,21.07.2021,XAUUSD
1626912000,1803.24,1808.03,1792.74,1806.43,89266,8,0,22.07.2021,7,2021,3,22.07.2021,XAUUSD
1626998400,1806.64,1810.28,1790.16,1802.08,78872,8,0,23.07.2021,7,2021,4,23.07.2021,XAUUSD
1627257600,1802.08,1811.46,1796.37,1797.04,88559,8,0,26.07.2021,7,2021,0,26.07.2021,XAUUSD
1627344000,1796.65,1805.23,1793.6,1798.7,89048,8,0,27.07.2021,7,2021,1,27.07.2021,XAUUSD
1627430400,1798.18,1809.78,1792.42,1806.66,92136,8,0,28.07.2021,7,2021,2,28.07.2021,XAUUSD
1627516800,1807.04,1832.6,1806.3,1828.04,89955,8,0,29.07.2021,7,2021,3,29.07.2021,XAUUSD
1627603200,1827.94,1831.33,1810.21,1814.06,83421,8,0,30.07.2021,7,2021,4,30.07.2021,XAUUSD
1627862400,1814.52,1819.52,1805.72,1813.45,85234,8,0,02.08.2021,8,2021,0,02.08.2021,XAUUSD
1627948800,1813.06,1814.98,1807.1,1810.19,75565,8,0,03.08.2021,8,2021,1,03.08.2021,XAUUSD
1628035200,1809.51,1831.71,1806.43,1811.81,78805,8,0,04.08.2021,8,2021,2,04.08.2021,XAUUSD
1628121600,1811.2,1814.84,1797.8,1804.33,74991,8,0,05.08.2021,8,2021,3,05.08.2021,XAUUSD
1628208000,1803.35,1804.78,1758.68,1763.66,89946,8,0,06.08.2021,8,2021,4,06.08.2021,XAUUSD
1628467200,1763.21,1764.49,1677.02,1729.59,126964,0,0,09.08.2021,8,2021,0,09.08.2021,XAUUSD
1628553600,1729.3,1738.23,1717.76,1728.63,89450,0,0,10.08.2021,8,2021,1,10.08.2021,XAUUSD
1628640000,1728.91,1754.39,1724.06,1751.36,88855,0,0,11.08.2021,8,2021,2,11.08.2021,XAUUSD
1628726400,1750.76,1758.13,1741.62,1752.42,78672,9,0,12.08.2021,8,2021,3,12.08.2021,XAUUSD
1628812800,1751.83,1779.92,1751.65,1779.17,71827,10,0,13.08.2021,8,2021,4,13.08.2021,XAUUSD
1629072000,1776.52,1789.23,1770.77,1787.13,87807,10,0,16.08.2021,8,2021,0,16.08.2021,XAUUSD
1629158400,1787,1795.47,1780.57,1785.87,85991,10,0,17.08.2021,8,2021,1,17.08.2021,XAUUSD
1629244800,1785.6,1793.73,1777.32,1787.23,88282,0,0,18.08.2021,8,2021,2,18.08.2021,XAUUSD
1629331200,1787.24,1792.36,1774.42,1779.82,96923,8,0,19.08.2021,8,2021,3,19.08.2021,XAUUSD
1629417600,1779.69,1788.36,1778.33,1781.16,77009,8,0,20.08.2021,8,2021,4,20.08.2021,XAUUSD
1629676800,1779.76,1806.43,1776.44,1805.27,87905,8,0,23.08.2021,8,2021,0,23.08.2021,XAUUSD
1629763200,1805.08,1809.48,1800.68,1802.6,69097,8,0,24.08.2021,8,2021,1,24.08.2021,XAUUSD
1629849600,1802.64,1802.92,1782.5,1790.54,82790,8,0,25.08.2021,8,2021,2,25.08.2021,XAUUSD
1629936000,1789.85,1798.15,1780.04,1791.79,78369,8,0,26.08.2021,8,2021,3,26.08.2021,XAUUSD
1630022400,1791.67,1819.2,1787.71,1816.98,81184,8,0,27.08.2021,8,2021,4,27.08.2021,XAUUSD
1630281600,1818.1,1823.15,1807.73,1810.35,72134,8,0,30.08.2021,8,2021,0,30.08.2021,XAUUSD
1630368000,1809.22,1819.16,1801.62,1813.48,83723,8,0,31.08.2021,8,2021,1,31.08.2021,XAUUSD
1630454400,1813.3,1819.94,1808.66,1813.63,80843,8,0,01.09.2021,9,2021,2,01.09.2021,XAUUSD
1630540800,1813.56,1817.1,1804.9,1809.36,62446,8,0,02.09.2021,9,2021,3,02.09.2021,XAUUSD
1630627200,1808.66,1833.91,1808.66,1827.44,75272,8,0,03.09.2021,9,2021,4,03.09.2021,XAUUSD
1630886400,1827.33,1830.15,1821.41,1823.17,44186,8,0,06.09.2021,9,2021,0,06.09.2021,XAUUSD
1630972800,1822.63,1827.26,1792.39,1794.19,86099,8,0,07.09.2021,9,2021,1,07.09.2021,XAUUSD
1631059200,1794.08,1802.11,1782.36,1789.14,87350,8,0,08.09.2021,9,2021,2,08.09.2021,XAUUSD
1631145600,1788.36,1800.92,1783.83,1794.29,92929,8,0,09.09.2021,9,2021,3,09.09.2021,XAUUSD
1631232000,1793.86,1803.81,1787.17,1787.52,87190,8,0,10.09.2021,9,2021,4,10.09.2021,XAUUSD
1631491200,1788.11,1798.35,1783.66,1793.46,91385,8,0,13.09.2021,9,2021,0,13.09.2021,XAUUSD
1631577600,1793.39,1808.6,1780.5,1804.4,82167,8,0,14.09.2021,9,2021,1,14.09.2021,XAUUSD
1631664000,1804.21,1806.85,1790.71,1793.57,99201,8,0,15.09.2021,9,2021,2,15.09.2021,XAUUSD
1631750400,1793.49,1796.14,1745.3,1753.24,155594,8,0,16.09.2021,9,2021,3,16.09.2021,XAUUSD
1631836800,1753.09,1767.47,1747.33,1754.45,134174,8,0,17.09.2021,9,2021,4,17.09.2021,XAUUSD
1632096000,1753.11,1767,1742.27,1763.98,113530,8,0,20.09.2021,9,2021,0,20.09.2021,XAUUSD
1632182400,1763.76,1781.71,1757.89,1774.25,109950,8,0,21.09.2021,9,2021,1,21.09.2021,XAUUSD
1632268800,1774.09,1787.18,1764.66,1768.17,142316,8,0,22.09.2021,9,2021,2,22.09.2021,XAUUSD
1632355200,1767.46,1776.5,1737.83,1742.09,139793,8,0,23.09.2021,9,2021,3,23.09.2021,XAUUSD
1632441600,1742.92,1757.65,1740.42,1750.44,109313,8,0,24.09.2021,9,2021,4,24.09.2021,XAUUSD
1632700800,1751.11,1760.8,1744.84,1749.93,117109,8,0,27.09.2021,9,2021,0,27.09.2021,XAUUSD
1632787200,1749.76,1754.4,1728.09,1733.83,143075,8,0,28.09.2021,9,2021,1,28.09.2021,XAUUSD
1632873600,1733.84,1745.49,1721.62,1726.27,123803,8,0,29.09.2021,9,2021,2,29.09.2021,XAUUSD
1632960000,1725.71,1764.18,1722.16,1756.64,114063,8,0,30.09.2021,9,2021,3,30.09.2021,XAUUSD
1633046400,1756.53,1764.26,1749.72,1760.38,124917,8,0,01.10.2021,10,2021,4,01.10.2021,XAUUSD
1633305600,1761.68,1770.22,1747.67,1769.31,122853,0,0,04.10.2021,10,2021,0,04.10.2021,XAUUSD
1633392000,1768.65,1769.94,1748.58,1759.86,124210,8,0,05.10.2021,10,2021,1,05.10.2021,XAUUSD
1633478400,1759.57,1765.08,1745.83,1762.62,140132,8,0,06.10.2021,10,2021,2,06.10.2021,XAUUSD
1633564800,1762.49,1766.91,1751.92,1755.53,92359,8,0,07.10.2021,10,2021,3,07.10.2021,XAUUSD
1633651200,1755.48,1781.27,1753.31,1757.14,101729,8,0,08.10.2021,10,2021,4,08.10.2021,XAUUSD
1633910400,1756.75,1760.97,1750.1,1754.13,103601,8,0,11.10.2021,10,2021,0,11.10.2021,XAUUSD
