Datetime,time,open,high,low,close,tick_volume,spread,real_volume,month,year,day_week,date,Mean,Mead,Max_Mean,Max_Min,SMA,SMA_Diff_1,SMA_Diff_Perc_1,SMA_Diff_2,SMA_Diff_Perc_2,Diff_Diff,Mean_Diff,Change,returns,volatility
2020-02-13,1581552000,1566.12,1578.21,1565.52,1576.04,70997,0,0,2,2020,3,2020-02-13,1571.4724999999999,1571.865,6.737500000000182,12.690000000000055,1566.6945454545455,1.3527272727274067,0.0008641737267958138,0.5350000000000819,0.6533881886968145,10.299999999999955,5.119999999999891,0.8105932852981792,10.299999999999955,5.884661991418569
2020-02-14,1581638400,1575.98,1584.92,1573.01,1583.88,54768,0,0,2,2020,4,2020-02-14,1579.4475000000002,1578.9650000000001,5.4724999999998545,11.910000000000082,1567.9563636363637,1.261818181818171,0.0008054015286380611,-0.0909090909092356,-0.06800970260420725,7.8400000000001455,7.975000000000364,0.7571471255745407,7.8400000000001455,5.855709464559608
2020-02-17,1581897600,1582.4,1583.73,1578.84,1581.09,29907,0,0,2,2020,0,2020-02-17,1581.515,1581.2849999999999,2.214999999999918,4.8900000000001,1569.2618181818182,1.305454545454495,0.0008325834670723786,0.04363636363632395,0.033749549097929155,-2.790000000000191,2.0674999999998818,0.3097210610321565,2.790000000000191,5.884664933985702
2020-02-18,1581984000,1584.42,1605.07,1582.37,1601.29,63757,0,0,2,2020,1,2020-02-18,1593.2875,1593.7199999999998,11.782500000000027,22.700000000000045,1571.263181818182,2.001363636363749,0.0012753535536107474,0.6959090909092538,0.5318026408754974,20.200000000000045,11.772499999999809,1.4345570252216642,20.200000000000045,6.500470262708942
2020-02-19,1582070400,1600.69,1612.89,1599.47,1611.6,70738,0,0,2,2020,2,2020-02-19,1606.1625000000001,1606.18,6.727499999999964,13.420000000000073,1573.6913636363636,2.428181818181656,0.0015453692584916912,0.4268181818179073,0.211718314593222,10.309999999999945,12.875000000000227,0.8390279280011549,10.309999999999945,6.343060632046473
2020-02-20,1582156800,1612.16,1623.66,1603.86,1619.43,87194,0,0,2,2020,3,2020-02-20,1614.7775,1613.76,8.882500000000164,19.800000000000182,1576.480909090909,2.7895454545455323,0.0017726128000725705,0.36136363636387614,0.14704805361708395,7.830000000000155,8.614999999999782,1.2345217163592948,7.830000000000155,6.089731777088612
2020-02-21,1582243200,1619.43,1649.21,1618.92,1643.27,99387,0,0,2,2020,4,2020-02-21,1632.7075,1634.065,16.502500000000055,30.289999999999964,1580.3149999999996,3.8340909090904916,0.0024320566693709633,1.0445454545449593,0.3720180003616105,23.839999999999918,17.930000000000064,1.8710004200331063,23.839999999999918,6.67084035477995
2020-02-24,1582502400,1653.25,1689.28,1650.83,1658.6,179175,0,0,2,2020,0,2020-02-24,1662.9899999999998,1670.0549999999998,26.29000000000019,38.450000000000045,1584.6768181818181,4.361818181818535,0.002760094146938119,0.5277272727280433,0.1348806883073168,15.329999999999927,30.2824999999998,2.329131406625761,15.329999999999927,6.652336958767696
2020-02-25,1582588800,1659.02,1663.83,1625.1,1634.91,193647,0,0,2,2020,1,2020-02-25,1645.7150000000001,1644.465,18.11499999999978,38.73000000000002,1587.567727272727,2.8909090909089628,0.0018242893804845117,-1.4709090909095721,-0.3390481326485665,-23.689999999999827,-17.274999999999636,2.3832379545874116,23.689999999999827,7.2518074773335695
2020-02-26,1582675200,1635.17,1654.95,1624.82,1640.72,159075,0,0,2,2020,2,2020-02-26,1638.915,1639.885,16.035000000000082,30.13000000000011,1590.2463636363636,2.6786363636365422,0.001687258009608339,-0.21227272727242052,-0.07511493096549116,5.809999999999945,-6.800000000000182,1.8543592521017782,5.809999999999945,7.3263529105344345
2020-02-27,1582761600,1640.9,1660.3,1635.2,1644.44,166487,0,0,2,2020,3,2020-02-27,1645.2099999999998,1647.75,15.090000000000146,25.09999999999991,1593.7504545454547,3.504090909091019,0.002203489339273501,0.8254545454544768,0.305958737030974,3.7200000000000273,6.294999999999845,1.53498043052837,3.7200000000000273,7.4066429321122875
2020-02-28,1582848000,1643.78,1649.43,1562.82,1585.98,263218,0,0,2,2020,4,2020-02-28,1610.5025,1606.125,38.92750000000001,86.61000000000013,1594.1695454545452,0.41909090909052793,0.00026295892678507293,-3.085000000000491,-0.8806624919402735,-58.460000000000036,-34.707499999999754,5.541905017852352,58.460000000000036,12.70766612541335
2020-03-02,1583107200,1591.76,1610.98,1575.4,1589.46,202854,0,0,3,2020,0,2020-03-02,1591.9,1593.19,19.079999999999927,35.57999999999993,1594.865,0.6954545454548224,0.0004362487963953665,0.2763636363642945,0.6589997598823882,3.480000000000018,-18.602499999999964,2.2584740383394646,3.480000000000018,12.677276907267952
