Datetime,time,open,high,low,close,tick_volume,spread,real_volume,month,year,day_week,date,Mean,Mead,Max_Mean,Max_Min,SMA,SMA_Diff_1,SMA_Diff_Perc_1,SMA_Diff_2,SMA_Diff_Perc_2,Diff_Diff,Mean_Diff,Change,returns,volatility
2020-04-02,1585785600,1.2373,1.24746,1.23479,1.23958,116995,13,0,4,2020,3,2020-04-02,1.2397825,1.241125,0.007677500000000004,0.012669999999999959,1.23166,-0.0018895454545453383,-0.0015317953474248691,-0.00015727272727250607,0.092321614292455,0.002489999999999881,0.0008549999999998281,1.026085407235235,0.002489999999999881,0.0115085896116112
2020-04-03,1585872000,1.2395,1.24029,1.22049,1.22642,106252,13,0,4,2020,4,2020-04-03,1.231675,1.2303899999999999,0.008614999999999817,0.019799999999999818,1.2289054545454545,-0.002754545454545454,-0.0022364495514552996,-0.0008650000000001157,0.4600185039176665,-0.013159999999999838,-0.008107499999999934,1.6222992404689769,0.013159999999999838,0.011349840855531318
2020-04-06,1586131200,1.222,1.23263,1.2209,1.22301,92511,13,0,4,2020,0,2020-04-06,1.224635,1.2267649999999999,0.007994999999999974,0.011729999999999796,1.225666818181818,-0.0032386363636365267,-0.002635382853625967,-0.0004840909090910728,0.1783779571111157,-0.003410000000000135,-0.007040000000000157,0.9607666475550656,0.003410000000000135,0.011501407941292875
2020-04-07,1586217600,1.22306,1.2383899999999999,1.21637,1.23315,102888,13,0,4,2020,1,2020-04-07,1.2277425000000002,1.22738,0.010647499999999699,0.02201999999999993,1.222425,-0.0032418181818179015,-0.002644942437641351,-3.1818181813747515e-06,0.003627398577869201,0.010140000000000038,0.003107500000000263,1.810304430395351,0.010140000000000038,0.011502728454795502
2020-04-08,1586304000,1.23268,1.2419,1.22874,1.23756,83647,13,0,4,2020,2,2020-04-08,1.23522,1.23532,0.006680000000000019,0.01316000000000006,1.2190936363636362,-0.003331363636363882,-0.002725209020073893,-8.954545454598062e-05,0.030347194438046232,0.004410000000000025,0.007477499999999804,1.0710158373618555,0.004410000000000025,0.011578246218570227
2020-04-09,1586390400,1.23756,1.24833,1.23602,1.24506,100733,13,0,4,2020,3,2020-04-09,1.2417425,1.242175,0.006587499999999968,0.012310000000000043,1.217026818181818,-0.0020668181818181974,-0.001695372791858052,0.0012645454545456847,-0.3778925655353649,0.007500000000000062,0.006522499999999987,0.9959385770456824,0.007500000000000062,0.011601374685301081
2020-04-10,1586476800,1.24506,1.24857,1.24306,1.24306,29701,13,0,4,2020,4,2020-04-10,1.2449375,1.245815,0.0036324999999999275,0.005509999999999904,1.215290909090909,-0.001735909090909038,-0.0014263523736497419,0.00033090909090915943,-0.15867921173459187,-0.0020000000000000018,0.003195000000000059,0.44326098498864924,0.0020000000000000018,0.011845398699339777
2020-04-13,1586736000,1.24486,1.25363,1.24486,1.25023,53014,13,0,4,2020,0,2020-04-13,1.2483950000000001,1.2492450000000002,0.005234999999999879,0.008769999999999945,1.2150077272727273,-0.0002831818181816548,-0.00023301566403843843,0.0014527272727273832,-0.8366352744643322,0.007169999999999899,0.0034575000000001133,0.7044968912166785,0.007169999999999899,0.011655917630151055
2020-04-14,1586822400,1.24966,1.2646899999999999,1.24963,1.26147,81026,13,0,4,2020,1,2020-04-14,1.2563625,1.2571599999999998,0.008327499999999821,0.015059999999999851,1.2165704545454545,0.0015627272727272157,0.0012861871061800034,0.0018459090909088705,-6.519745256129361,0.011240000000000139,0.007967499999999905,1.205156726391,0.011240000000000139,0.011063802255387636
2020-04-15,1586908800,1.26119,1.26302,1.2436099999999999,1.25108,82897,13,0,4,2020,2,2020-04-15,1.254725,1.253315,0.008294999999999941,0.01941000000000015,1.21767,0.001099545454545492,0.000903807461735795,-0.00046318181818172377,-0.2972970593523381,-0.010390000000000121,-0.0016374999999999584,1.560778700718083,0.010390000000000121,0.010750679601995496
2020-04-16,1586995200,1.25108,1.25262,1.24075,1.24557,86892,13,0,4,2020,3,2020-04-16,1.247505,1.246685,0.005114999999999981,0.011870000000000047,1.2195059090909093,0.001835909090909249,0.001507723020941043,0.0007363636363637571,0.6681904993851304,-0.005509999999999904,-0.007220000000000004,0.9566794277654682,0.005509999999999904,0.0106487921494611
2020-04-17,1587081600,1.24557,1.25216,1.24063,1.24915,81840,13,0,4,2020,4,2020-04-17,1.2468775,1.246395,0.005282499999999857,0.01153000000000004,1.2234931818181816,0.003987272727272284,0.0032695804895646052,0.002151363636363035,1.1685551285964326,0.0035799999999999166,-0.0006275000000000031,0.9293665315202793,0.0035799999999999166,0.00803875149143982
2020-04-20,1587340800,1.24922,1.24989,1.24158,1.24291,66350,13,0,4,2020,0,2020-04-20,1.2459,1.2457349999999998,0.003989999999999938,0.00831000000000004,1.2277936363636364,0.0043004545454548015,0.0035148986601332144,0.00031318181818251745,0.07503047297706278,-0.006240000000000023,-0.0009775000000000755,0.6693084617986791,0.006240000000000023,0.008045325455711039
